establecimiento,tipo,testeo-distribucion,calle,altura,piso_dpto,cruce,,barrio_localidad,partido_comuna_dpto,provincia,web_estab,mail_estab,tel_estab,horario_atencion,responsable,,uc_mail,uc_web,ubicación,Comentarios
CIC CALETA OLIVIA B.CENTENARIO,,Distribución,Las Lilas,,,Ombu,Caleta Olivia,Deseado,Santa Cruz,,,0297-48350337,8 a 16 hs,Nestor Fernandez-Pacheco Rosana,,,,,
CIC JESUS MISERICORDIOSO,,Distribución,13 de Julio,,,Arturo Illia,Río Turbio - Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 422759,9 a 17hs,Referente: Saavedra Liliana del Carmén - Polke Aixa - Cassano Nancy Julieta.,Coordinación SIDA,,,,
CRUZ ROJA FILIAL RIO GALLEGOS,CRUZ ROJA,Distribución,Pasteur ,24,,,Río Gallegos,Guer Aike,Santa Cruz,,r-gallegos@cruzroja.org.ar,(02966) 426999,8 a 17hs,Referente: Susana Alvarado,Coordinación SIDA,,,,Cantidad de dispensers: 2
DIRECCION JUVENTUD MUNICIPAL,MUNICIPALIDAD,Distribución,Municipalidad,,,,Río Gallegos,Guer Aike,Santa Cruz,,,,9 a 17hs,,Coordinación SIDA,,,,
DISPENSARIO ENF.TITO MORENO,Dispensario Municipal,Distribución,Pasaje Miranda,,,Av.Eva Perón,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 420847,8 a 17hs,Referente: Mylek Miguel - Deni Carmén - Ruiz Susan Paola,Coordinación SIDA,,,,
DISPENSARIO MUNICIPAL DR.ARTHUR FENTON,Dispensario Municipal,Distribución,Zapiola,,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 420014,8 a 13hs y 14 a 20hs,Referente: Pérez Rosa - Barrera Angela - Silvani Guillermina,Coordinación SIDA,,,,
DISPENSARIO MUNICIPAL DR.PABLO BORELLI,Dispensario Municipal,Distribución,Las Heras,,,e/ Costa Rica,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 435526,8 a 15hs,Referente: Barrera Leticia del Carmen - Nesteruk María Silvia - Consuelo Arnaldo,Coordinación SIDA,,,,
DISPENSARIO MUNICIPAL MARIA T.DE CALCUTA,Dispensario Municipal,Distribución,Batalla Pueblo Argentino,455,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 428017 / 422365 Int. 1108,8 a 12hs,Referente: Palla Maria Elena - Soto Barria Cesia Olivia - Boaglio Susana,Coordinación SIDA,,,,
ESCUELA DE POLICIA,ESCUELA,Distribución,Ruta 3,,,,Río Gallegos,Guer Aike,Santa Cruz,,,,8 a 14ha,Referente. Enfermeras,Coordinación SIDA,,,,Cantidad de dispensers: 2
HOSPITAL ARMANDO ZAMUDIO,HOSPITAL,Distribución,Saenz Peña,s/n,,,Piedra Buena,Corpen Aike,Santa Cruz,,,(02962) 497165,8 a 24hs,Referente: Lic.Carolina German,Coordinación SIDA,,,Ubicación: Al lado del consultorio de conserjeria - Sala de espera de laboratorio - Hall de entrada - Guardia,Cantidad: 4 dispensers.
HOSPITAL CUENCA CARBONIFERA,HOSPITAL,Distribución,Gendarmería Nacional,126,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02902) 421335,8 a 24hs,Referente: Bioq. Fernando Munich.,Coordinación SIDA,,,Ubicación: Ventanilla de Farmacia . Guardia - Consultorio,Cantidad de dispensers: 3
HOSPITAL DR OSCAR NATALE,HOSPITAL,Distribución,Colon,1237,,,Perito Moreno,Lago Buenos Aires,Santa Cruz,,,02963-491272,8 a 24 hs,Mariana Navarro,,,,,
HOSPITAL DR REINALDO BIMBI,HOSPITAL,Distribución,Patagonia Argentina,98,,,Los Antiguos,Lago Buenos Aires,Santa Cruz,,,02963-4912782,8 a 24 hs,Silvia Carrizo,,,,,
HOSPITAL DR.BENIGNO FERNANDEZ,HOSPITAL,Distribución,28 de Noviembre,s/n,,,Las Heras,Deseado,Santa Cruz,,,0297-4974333,8 a 24 hs,Nora Corvalan,Farmacia y Guardia,,,,
HOSPITAL DR.GUILLERMO KUESTER,HOSPITAL,Distribución,Vélez Sarfield,305,,,Pico Truncado,Deseado,Santa Cruz,,,(0297) 4992192,8 a 24hs,Referente: Dra.Silvia Weselman,Coordinación SIDA,,,,
HOSPITAL DR.MIGUEL LOMBARDICH,HOSPITAL,Distribución,Av.Costanera,,,El Cano,Puerto San Julián,Magallanes,Santa Cruz,,,(02962) 452249,8 a 24hs,Referente: Dra. Rosa Salazar,Coordinación SIDA,,,,Cantidad: 2 dispensers
HOSPITAL JOSE TARDIVIO,HOSPITAL,Distribución,Avenida Peron,,,Velez Sarfield,Caleta Olivia,Deseado,Santa Cruz,,,0297-4858611,8 a 24 hs,Jose Valdivia,,,,,
HOSPITAL LAGO ARGENTINO,HOSPITAL,Distribución,Julio A.Roca ,1487,,,Calafate,Lago Argentino,Santa Cruz,,,(02902) 491173,8 a 24hs,Referente: Farm.Miryan Gonzales,Coordinación SIDA,,,,Cantidad: 3 dispensers
HOSPITAL PUERTO DESEADO,HOSPITAL,Distribución,Av. España,991,,,Puerto Deseado,Deseado,Santa Cruz,,,(0297) 4872388,8 a 24hs,Referente: Dra. Carla Suartez,Coordinación SIDA,,,Ubicación: Ingreso del hospital - Ventanilla de farmacia,Cantidad: 2 dispensers
HOSPITAL RAMON E.SANTA PAUL,HOSPITAL,Distribución,Paradelo,1025,,,Gobernador Gregores,Río Chico,Santa Cruz,,,(02962) 491001,8 a 24hs,,Coordinación SIDA,,,,
HOSPITAL REGIONAL RIO GALLEGOS,HOSPITAL,Distribución,José Ingenieros,85,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 425411,8 a 24hs,Referente: Lic. Muriel Ojeda,Coordinación SIDA,,,Ubicación: Guardia-Farmacia-Servicio Tocoginecología-Consultorio de Infectología-En el Programa Provincial de HIV en oficina del primer piso-A la entrada del salón auditorio-En el pasillo de espera de la sala de partos,Cantidad de dispensers: 7
HOSPITAL SAN LUCAS,HOSPITAL,Distribución,Rio Negro y 9 de Julio,,,,28 de Noviembre - Río Gallegos,Guer Aike,Santa Cruz,,,(02902) 482121,8 a 24hs,Cantidad de dispensers: 2 Ubicación: Ventanilla de Farmacia - Hall de Entrada del Hospital Referente: Lic.Barbara Klimins,Coordinación SIDA,,,,
HOSPITAL SECCIONAL DR.EDUARDO CANOSA,HOSPITAL,Distribución,Salta,430,,,Puerto Santa Cruz,Corpen Aike,Santa Cruz,,,(02962) 498348,8 a 24hs,,Coordinación SIDA,,,,Cantidad: 3 dispensers
LALCEC,,Distribución,José Ingenieros,57,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 426700,Jueves,Referente: Dra.Jimena Arriago,Coordinación SIDA,,,,
LIBRETAS SANITARIAS - MUNICIPALIDAD,MUNICIPALIDAD,Distribución,Av.Roca,835,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 427405,8 a 13hs,Cantidad de dispensers:2 Referente: Dra.Marta Bechis,Coordinación SIDA,,,,
MINISTERIO ASUNTOS SOCIALES (PROG.M.I.),,Distribución,Salta,70,,,Río Gallegos,Guer Aike,Santa Cruz,,,,9 a 16hs,Cantidad de dispensers: 2 Ubicación: Los dos en salón grande de Salud Pública Referente: Lic.Gloria Lopéz,Coordinación SIDA,,,,
PROGRAMA SALUD SEXUAL Y REPRODUCTIVA,,Distribución,Salta,70,,,Río Gallegos,Guer Aike,Santa Cruz,,,,9 a 16hs,Cantidad de dispensers: 2 Ubicación: Al ingreso en mostrador - En oficina del programa Referente: Dra. Beatriz Muñiz,Coordinación SIDA,,,,
PUESTO SANITARIO LA ESPERANZA,Puesto Sanitario,Distribución,Paraje Esperanza,,,,Calafate,Lago Argentino,Santa Cruz,,,(02902) 491173,8 a 24hs,Referente: Dr.Dante Ardengui,Coordinación SIDA,,,,
SERVICIO PENITENCIARIO FEDERAL,SERVICIO PENITENCIARIO,Distribución,Roca,154,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 440051,9 a 17hs,Referente: Enf.Sergio,Coordinación SIDA,,,,
UNIVERSIDAD NACIONAL DE LA PATAGONIA AUSTRAL (UNPA),UNIVERSIDAD,Distribución,Campo Universitario,,,,Río Gallegos,Guer Aike,Santa Cruz,,,(02966) 442238,9 a 23hs,Referente: Lic.Azucena Rojas,Coordinación SIDA,,,Ubicación: Sector E Pasillo: Entrada de baño de mujeres y varones y consultorio de enfermería - Sector A: Entrada de baños de mujeres y varones - Biblioteca,Cantidad de dispensers: 4 
 CAPS. LA GUARDIA,,Distribución,Km.0 Ruta Pcial.1,,,,,La Capital,Santa Fe,,,4577013,6 a 18 hs,Juan Marcelo Córdoba,,,,,
ACCION SOCIAL MUNICIPALIDAD DE RUFINO,,Distribución,,,,,Rufino,,Santa Fe,,,,7 a 13 hs,Raul Barrionuevo,,,,,
ASISTENCIA PUBLICA MUNICIPAL,,Distribución,,,,,Venado Tuerto,,Santa Fe,,,,24 hs,Miriam Salinas (Enfermera),,,,,
CAPS 24 DE SEPTIEMBRE,,Distribución,,,,,,,Santa Fe,,,03498-490028,7 a 13 hs,Mariano Gómez,,,,,
CAPS B CANDIOTI,,Distribución,Bv Galvez,1563,,,,La Capital,Santa Fe,,,4572873,6 a 19 hs,,,,,,Maria Pesonini
CAPS CENTENARIO,,Distribución,Rivadavia,,,Las Heras,Sauce Viejo,La Capital,Santa Fe,,,156-120003,24 hs,Valeria Gelabert,,,,,
CAPS COLASTINE,,Distribución,Km 3 Ruta provincial 1,,,,Colastiné,,Santa Fe,,,4574927,7 a 19 hs,Elvira Iglesias,,,,,
CAPS DEMETRIO GOMEZ (M.13),,Distribución,,,,,,La Capital,Santa Fe,,,,24 hs,Graciela Contreras,,,,,
CAPS FONAVICENTENARIO,,Distribución,Libertad,s/n,,,Barrio San Jeronimo,,Santa Fe,,,4572523,7 a 18 hs,Paula Somitolo,,,,,
CAPS GUTIERREZ ESTE,,Distribución,Dorrego,,,Gutierrez,,La Capital,Santa Fe,,,4574829,6 a 19 hs,,,,,,Angele Garcia
CAPS JOSE OBRERO,,Distribución,B° San Roque Z.Urb.,,,,San Justo,,Santa Fe,,,,7 a 13 hs,Leandro Ranzani - Osvaldo Espinoza,,,,,
CAPS LA GUARDIA,,Distribución,KM 0.Ruta Pcial 1 ,,,,La guardia,La Capital,Santa Fe,,,4577013,6 a 18 hs,,,,,,Juan Marcelo Cordoba
CAPS LOS HORNOS,,Distribución,Fdo Zuviria,5859,,,,La Capital,Santa Fe,,,4579241,6 a 20 hs,Estela Serrafuente,,,,,
CAPS MEAUX,,Distribución,Zavalia,342,,,,La Capital,Santa Fe,,,4572524,8 a 14 hs,Lalliana,,,,,
CAPS MENDOZA OESTE,,Distribución,Mendoza,4519,,,,La Capital,Santa Fe,,,4573367,6 a 22 hs,Viviana Moras/Catalina Navaez,,,,,
CAPS NARE,,Distribución,Z.Urbana Naré,,,,,,Santa Fe,,,03498-494002,7 a 13 hs,Rubén Ayala,,,,,
CAPS PADRE COBO,,Distribución,P.Vega,3800,,,,La Capital,Santa Fe,,,4579244,6 a 18 hs,Marina Chavez,,,,,
CAPS POLICLINICO VECINAL SALVADOR DEL CARRIL,,Distribución,Salvador del Carril ,2238,,,,La Capital,Santa Fe,,,4579206-08,6 a 20 hs,Irma Lopez,,,,,
CAPS QUILMES,,Distribución,Francia ,4020,,,,La Capital,Santa Fe,,,4573799,6 a 20 hs,Moira Mayol,,,,,
CAPS RAMON RIVERO -LA BOCA (M-9),,Distribución,,,,,,,Santa Fe,,,,8 a 16 hs,Rodrigo Gomez,,,,,
CAPS RINCON NORTE,,Distribución,KM 13 ruta Pcial 1,,,,,La Capital,Santa Fe,,,4972411,7 a 19 hs,,,,,,Alejandra Leicher
CAPS SAN CAYETANO,,Distribución,N° 16 ,,,27,Sauce Viejo,,Santa Fe,,,4753464,7 a 13 hs,Valeria Gelabert,,,,,
CAPS SAN MARTIN NORTE,,Distribución,San Martín Norte,,,,,San Justo,Santa Fe,,,03498-471023,6 a 12 hs,José Carlos Hernández,,,,,
CAPS SETUBAL,,Distribución,Playa Norte - Guadalupe - ,,,,Playa Norte - Guadalupe - ,La Capital,Santa Fe,,,,7 a 13 hs,Norma Solas,,,,,
CAPS V/ DEL PARQUE (CRISTO OBRERO),,Distribución,Padre Catena,4300,,,,La Capital,Santa Fe,,,4574894,6 a 18 hs,Lucio Vecchio,,,,,
CAPS VECINAL B CHALET,,Distribución,Mariano Cabal ,3951,,,,La Capital,Santa Fe,,,4589420,7 a 19 hs,Elsa Aquino,,,,,
CAPS. ABASTO,,Distribución,Abispones,,,Esponiza,,,Santa Fe,,,,8 a 16 hs,Sandra Saavedra,,,,,
CAPS. ACERIA,,Distribución,Matheu,6250,,,,La Capital,Santa Fe,,,,6 a 16 hs,Geronimo Sosa,,,,,
CAPS. ADELINA ESTE (H.IRIGOYEN),,Distribución,M. Candiotti,,,Tomas Lubardy,,La Capital,Santa Fe,,,342-4753466,7 a 17 hs,Lelis Almada,,,,,
CAPS. ADELINA OESTE,,Distribución,Los Paraíso - Calle 6,,,Calle 17,,,Santa Fe,,,342-4996210,7 a 17 hs,Alejandra Rodríguez,,,,,
CAPS. ALICIA M. DE JUSTO,,Distribución,J. Civil,,,Almaraz,,La Capital,Santa Fe,,,342-4753463,7 a 17 hs,Estela Miño,,,,,
CAPS. ALTOS DE NOGUERA,,Distribución,Diez Andino,,,Aguado 4400,,La Capital,Santa Fe,,,4579132,7 a 13 hs,Natalia Rey,,,,,
CAPS. ALTOS DEL VALLE,,Distribución,Las Azucenas,10560,,,,La Capital,Santa Fe,,,4579217,7 a 19 hs,Mónica Benítez,,,,,
CAPS. B°. LOS HORNOS,,Distribución,B° Los Hornos,,,,Laguna Paiva,,Santa Fe,,,4905063,6 a 20 hs,,,,,,
CAPS. B°. LOS HORNOS NORTE,,Distribución,Villa Canario,,,,Laguna Paiva,,Santa Fe,,,,8 a 11 / 15 a 18 hs,Gabriela Leguizamón,,,,,
CAPS. B°. OESTE,,Distribución,Sarmiento,1775,,,Laguna Paiva,,Santa Fe,,,,6 a 20 hs,Emilio Carranza - Hugo Silva,,,,,
CAPS. B°. PEYRANO,,Distribución,B° Peyrano,,,,Laguna Paiva,,Santa Fe,,,457-9249,8 a 18 hs,Elida Macedo,,,,,
CAPS. B°. VILLA TALLERES,,Distribución,B. Mitre,3156,,,Laguna Paiva,,Santa Fe,,,,6 a 20 hs,Mirta Serra - Saira Moreno,,,,,
CAPS. Bº CANDIOTI,,Distribución,Bv. Galvez,1563,,,,La Capital ,Santa Fe,,,4572873,6 a 19 hs,María Pesonini,,,,,
CAPS. BO. REYES,,Distribución,9 de Julio,2518,,,San Justo,,Santa Fe,,,03498-494012,7 a 13 hs,Adriana Sorrento,,,,,
CAPS. CABAL,,Distribución,Ob. Boneo,5400,,,,La Capital,Santa Fe,,,,7 a 15 hs,Mario Ronzoni,,,,,
CAPS. CABAñA LEIVA,,Distribución,Edmundo Rosas,1030,,,,La Capital,Santa Fe,,,,6 a 18 hs,Carlos Rodriguez,,,,,
CAPS. CALLEJON ROCA,,Distribución,Callejón Roca 2400,,,Rep de Siria,,La Capital,Santa Fe,,,4579214,8 a 14 hs,Laura Nobua Campo - Mónica Benítez,,,,,
CAPS. CAMPO ANDINO,,Distribución,Av. Julio B. Oroño,417,,,Laguna Paiva,,Santa Fe,,,3497-494751,7 a 19 hs,Angélica Ramos,,,,,
CAPS. CAPILLA SAN JOSE,,Distribución,San José,7040,,,,La Capital,Santa Fe,,,4579220,6 a 18 hs,Amanda Stadelman,,,,,
CAPS. COLONIA DOLORES,Centro de Salud,Distribución,,,,,Colonia Dolores,San Justo,Santa Fe,,,03498-480435,6 a 18 hs,Sandra Cañete,,,,,
CAPS. COLONIA SILVA,Centro de Salud,Distribución,,,,,Colonia Silva,,Santa Fe,,,03498-480591,7 a 12 hs,Inés Illesca,,,,,
CAPS. ESTANISLAO LOPEZ,Centro de Salud,Distribución,Piedrabuena,6066,,,,La Capital,Santa Fe,,,4579101,7 a 16 hs,Carmen Alacron,,,,,
CAPS. EVITA,Centro de Salud,Distribución,Roque Saenz Peña,2018,,,,La Capital,Santa Fe,,,4572525,7 a 19 hs,Celia Leuchuck,,,,,
CAPS. GUADALUPE CENTRAL ,Centro de Salud,Distribución,Javier de la Rosa,1055,,,,,Santa Fe,,,4578924,6 a 19 HS,Carina Asselbon,,,,,
CAPS. GUTIERREZ ESTE,Centro de Salud,Distribución,Dorrego,,,Gutiérrez,,La Capital,Santa Fe,,,4574829,6 a 19 hs,Angele García,,,,,
CAPS. JORGE NEWBERY,Centro de Salud,Distribución,Sauces ,,,Rosas,Sauce Viejo,La Capital,Santa Fe,,,4753463,7 a 13 hs,Valeria Gelabert,,,,,
CAPS. JUAN D. PERON (B EL TANQUE),Centro de Salud,Distribución,Av. 7 de Marzo,,,1 de Mayo,,La Capital,Santa Fe,,,342-4753465,7 a 17 hs,Rosario Benítez,,,,,
CAPS. JUVENTUD UNIDA DEL NORTE,Centro de Salud,Distribución,Ayacucho,,,Lehman,,,Santa Fe,,,4579263,7 a 16 hs,Olga Mendoza,,,,,
CAPS. LA LOMA,Centro de Salud,Distribución,Camino Vjo. a Esperanza,7000,,,,,Santa Fe,,,4579292,7 a 15 hs,Alberto Romero,,,,,
CAPS. LA MARGARITA (B CAPRA),Centro de Salud,Distribución,Pje. Bouchet s/n°,,,,Sauce Viejo,La Capital,Santa Fe,,,4753465,7 a 13 hs,Mirian Sandoval,,,,,
CAPS. LAS DELICIAS,Centro de Salud,Distribución,Alfonsina Storni,3000,,,,La Capital,Santa Fe,,,4579277,9 a 15 hs,Elizabeth Rafaghelli,,,,,
CAPS. LAS FLORES II,Centro de Salud,Distribución,Lamadrid,7689,,,,La Capital,Santa Fe,,,4579278,6 a 12 hs,Susana Induni,,,,,
CAPS. LISANDRO DE LA TORRE,Centro de Salud,Distribución,Agustín Delgado,,,Alberdi,,La Capital,Santa Fe,,,342-4753467,7 a 15 hs,Viviana Sandoval,,,,,
CAPS. LOS TRONCOS,Centro de Salud,Distribución,Troncoso,8183,,,,La Capital,Santa Fe,,,4579219,6 a 16 hs,Judith Simonetti,,,,,
CAPS. LOYOLA SUR,Centro de Salud,Distribución,G. Cibils,6539,,,,,Santa Fe,,,4579299,7 a 16 hs,Libio Barria,,,,,
CAPS. MA. EVA DUARTE DE PERON,Centro de Salud,Distribución,Córdoba,,,Necochea,,La Capital,Santa Fe,,,342-4753464,7 a 17 hs,Liliana Pérez,,,,,
CAPS. NUEVA POMPEYA,Centro de Salud,Distribución,Av. Peñaloza,8230,,,,La Capital,Santa Fe,,,4579293,6 a 18 hs,Susana Ponce,,,,,
CAPS. RINCON NORTE ,Centro de Salud,Distribución,Km.13 Ruta Pcial.1.Rincón N. ,,,,,La Capital ,Santa Fe,,,4972411,7 a 19 hs ,Alejandra Leicher,,,,,
CAPS. SAN AGUSTIN,Centro de Salud,Distribución,Teniente Loza,7000,,,,La Capital,Santa Fe,,,4579288,6 a 16 hs,Gladys Peritono,,,,,
CAPS. SAN MARTIN DE PORRES,Centro de Salud,Distribución,Av. Simón Ironio,,,,,La Capital,Santa Fe,,,4579214,6 a 17 hs,Sandra Prolin,,,,,
CAPS. SAN MARTIN N 8,Centro de Salud,Distribución,Alberdi,4413,,,,,Santa Fe,,,4579234,7 a 13 hs,Mercedes Ruiz Díaz,,,,,
CAPS. VARADERO SARSOTTI,Centro de Salud,Distribución,Calle principal s/n°,,,,,,Santa Fe,,,4589428,8 a 16 hs,,,,,,
CAPS. VILLA HIPODROMO,Centro de Salud,Distribución,Blas Parera,6000,,,,La Capital,Santa Fe,,,4579278,6.30 a 18 hs,Nilda Abalos,,,,,
CAPS. YAPEYU,Centro de Salud,Distribución,Av. 12 de Octubre,9711,,,,La Capital,Santa Fe,,,4579290,6 a 16 hs,Sandra Conde,,,,,
CAPS.ALBERDI,Centro de Salud,Distribución,A.Casanello,1515,,,,,Santa Fe,,,4579102,7 a 13 hs,Rossini Rosa,,,,,
CAPS.BARRANQUITAS OESTE,Centro de Salud,Distribución,Artigas,4100,,,,La Capital,Santa Fe,,,4572505,6 a 18 hs,Roque Rodriguez/Ana Grimoldi,,,,,
CAPS.GUADALUPE OESTE,Centro de Salud,Distribución,Risso,1745,,,,,Santa Fe,,,4579209/14,6 a 19 hs,Butto Liliana,,,,,
CAPS.MANZANA 2,Centro de Salud,Distribución,,,,,,,Santa Fe,,,,7 a 19 hs,Hector Leiva,,,,,
CAPS.ORATORIO SAN LORENZO,Centro de Salud,Distribución,Amenábar,4057,,,,La Capital,Santa Fe,,,4573369,7 a 19 hs,Marcelo Russo,,,,,
CAPS.POLICLINICO CENTENARIO,Centro de Salud,Distribución,Pietranera,3164,,,,La Capital,Santa Fe,,,4573368,7 a 19 hs,Juana Ramirez,,,,,
CEAC,Centro de Salud,Distribución,Esmeralda,2363,,,Subregión Sur,Rosario,Santa Fe,,,,8 a 17 hs,,,,,,
CENTRO DE ATENCION LOCAL (CAL) ATE,Centro de Salud,Distribución,San Jeronimo,1976,,,,,Santa Fe,,v-tuerto@cruzroja.org.ar,,,,,,,,
CENTRO DE CAMIONEROS DE BERABEVU,,Distribución,,,,,,,Santa Fe,,,,8 a 12/14.30 A 18.30,,,,,,
CENTRO DE MAISTEGUI,,Distribución,5 de agosto,1523,,,Distrito sudoeste,Rosario,Santa Fe,,,0341-4809760,7 a 13 hs,,,,,,
CENTRO DE SALLUD JEAN DUNANE,,Distribución,Teniente Anieta,1535,,,Distrito noroeste,Rosario,Santa Fe,,,,7 a 18 hs,,,,,,
CENTRO DE SALLUD N 3 7 DE SEPTIEMBRE,,Distribución,Ayala,7951,,,,Rosario,Santa Fe,,,0341-4807541,7 a 19 hs,,,,,,
CENTRO DE SALUD 1 DE MAYO,,Distribución,Mena ,2265,,,Distrito norte,Rosario,Santa Fe,,,0341-4806635,7 a 12 hs,,,,,,
CENTRO DE SALUD AARON CASTELLANOS,,Distribución,,,,,,,Santa Fe,,,,7 a 13 hs,,,,,,
CENTRO DE SALUD AMENABAR,,Distribución,,,,,,Gral López,Santa Fe,,,,7 a 13 hs,,,,,,
CENTRO DE SALUD ARAOZ DE LAMADRIR,,Distribución,Nalé Roxlo,480,,,Subregión Sur,Rosario,Santa Fe,,,,7 a 17 hs,,,,,,
CENTRO DE SALUD BARRACAS,,Distribución,Mitre,1100,,,Casilda,,Santa Fe,,,,8 a 11-15 a 18 hs,,,,,,
CENTRO DE SALUD BARRIO  PLATA,,Distribución,Aurora,3506,,,Distrito sudoeste,Rosario,Santa Fe,,,,7 a 18 hs,,,,,,
CENTRO DE SALUD BERABEVU,,Distribución,,,,,,,Santa Fe,,,,24 hs,,,,,,
CENTRO DE SALUD CARMEN,,Distribución,,,,,,Gral López,Santa Fe,,,,7 a 13 hs,,,,,,
CENTRO DE SALUD CHAMPAGNAT,,Distribución,Castellanos,3935,,,,Rosario,Santa Fe,,,0341-4805648,7 a 19 hs,,,,,,
CENTRO DE SALUD CHAPUY,,Distribución,,,,,,Gral López,Santa Fe,,,,7 a 13/14 a 16 hs,,,,,,
CENTRO DE SALUD CHE GUEVARA,,Distribución,Calle,1709,,,,Rosario,Santa Fe,,,0341-4727507,7 a 19 hs,,,,,,
CENTRO DE SALUD CHRISTOPHERSEN,,Distribución,,,,,,Gral López,Santa Fe,,,,7 a 14/16 a 19 hs,,,,,,
CENTRO DE SALUD COMUNIDAD TOBA,,Distribución,Juan José Paso,5132,,,,Rosario,Santa Fe,,,0341-4804535,7 a 19 hs,,,,,,
CENTRO DE SALUD DIEGO DE ALVEAR,,Distribución,,,,,,Gral López,Santa Fe,,,,7 a 13 hs,,,,,,
CENTRO DE SALUD DOMINGO MATHEU,,Distribución,Corrientes,3880,,,Distrito sur,Rosario,Santa Fe,,,0341-4809769,7 a 19 hs,,,,,,
CENTRO DE SALUD EL GAUCHO,,Distribución,Avellaneda,5625,,,Distrito sudoeste,Rosario,Santa Fe,,,0341-4809779,7 a 19 hs,,,,,,
CENTRO DE SALUD ELENA BAZET,,Distribución,Madre Cabrini,2717,,,Distrito sudoeste,Rosario,Santa Fe,,,0341-4809197,7.30 a 19 hs,,,,,,
CENTRO DE SALUD EMAUS,,Distribución,Zavalla,325,,,,Rosario,Santa Fe,,,0341-4572524,8 a 20 hs,,,,,,
CENTRO DE SALUD EVA DUARTE,,Distribución,Rouillón,2095,,,Distrito oeste,Rosario,Santa Fe,,,0341-4807844,7 a 19 hs,,,,,,
CENTRO DE SALUD FLORES ESTE,,Distribución,Estrella Federal,1785,,,Distrito sudoeste,Rosario,Santa Fe,,,0341-7809435,7 a 19 hs,,,,,,
CENTRO DE SALUD ITATI,,Distribución,Belgrano,1800,,,San Lorenzo,,Santa Fe,,,03476-420242,7 a 18 hs,Hay dos dispensers,,,,Entrada/Enfermeria,
CENTRO DE SALUD JUAN B JUSTO,,Distribución,Juan B Justo,2083,,,Distrito norte,Rosario,Santa Fe,,,0341-404657,7 a 19 hs,,,,,,
CENTRO DE SALUD LA CHISPA,,Distribución,,,,,,Gral López,Santa Fe,,,,7 a 13 hs,,,,,,
CENTRO DE SALUD LAZZARINO,,Distribución,,,,,,Gral López,Santa Fe,,,,06 a 12 hs,,,,,,
CENTRO DE SALUD LOS QUIRQUINCHOS,,Distribución,,,,,,,Santa Fe,,,,24 hs,,,,,,
CENTRO DE SALUD LUCHEMOS POR LA VIDA,,Distribución,Segui,6552,,,Distrito oeste,Rosario,Santa Fe,,,0341-4807697,,,,,,,
CENTRO DE SALUD MANGRULLO,,Distribución,El Mangrullo,5150,,,Distrito sur,Rosario,Santa Fe,,,0341-4809773,7 a 19 hs,,,,,,
CENTRO DE SALUD MARADONA,,Distribución,Cochabamba,5103,,,Distrito oeste,Rosario,Santa Fe,,,0341-4807847,7 a 20 hs,,,,,,
CENTRO DE SALUD MAURICIO CASALS,,Distribución,Segui,5305,,,,Rosario,Santa Fe,,,0341-4805625,7 a 19 hs,,,,,,
CENTRO DE SALUD MELINCUE,,Distribución,,,,,,Gral López,Santa Fe,,,,7 a 13 hs,,,,,,
CENTRO DE SALUD MURPHY,,Distribución,,,,,,Gral López,Santa Fe,,,,14 a 20 hs,,,,,,
CENTRO DE SALUD N 10 VILLA MANUELITA,,Distribución,Guiraldes,298 bis,,,Subregión Sur,Rosario,Santa Fe,,,,7 a 18 hs,,,,,,
CENTRO DE SALUD N 11 VILLA CORRIENTES,,Distribución,Amenábar,1315,,,Subregión Sur,Rosario,Santa Fe,,,,7 a 17 hs,,,,,,
CENTRO DE SALUD N 12 GARCIA PIATTI,,Distribución,Balcarce,3850,,,Subregión Sur,Rosario,Santa Fe,,,,7 a 17 hs,,,,,,
CENTRO DE SALUD N 15 LAS FLORES,,Distribución,Estrella Federal,17885,,,Distrito sudoeste,Rosario,Santa Fe,,,0341-4809430,7 a 18 hs,,,,,,
CENTRO DE SALUD N 16 PABLO VI,,Distribución,Génova,7237,,,,Rosario,Santa Fe,,,0341-4807542,7 a 19 hs,,,,,,
CENTRO DE SALUD N 19 LA CERAMICA,,Distribución,Ongamira,2899,,,,Rosario,Santa Fe,,,0341-4549434,7 a 18 hs,,,,,,
CENTRO DE SALUD N 2 FONAVI,,Distribución,Derqui,7699,,,,Rosario,Santa Fe,,,0341-4807540,7 a 18 hs,,,,,,
CENTRO DE SALUD N 20 LA ESPERANZA,,Distribución,Pizurno,1933,,,,Rosario,Santa Fe,,,0341-4549442,7 a 18 hs,,,,,,
CENTRO DE SALUD N 21,,Distribución,Aguaribai,,,Hudson,,Rosario,Santa Fe,,,0341-4956306,8 a 12 hs,,,,,,
